,Unnamed: 0,region_name,country_code,province_name,city_name,region_city_rank,attractions_url,30_attractions_char
126,126,CANADA,CA,ONTARIO,NIAGARA FALLS,2,https://www.tripadvisor.com/Attractions-g154998-Activities-oa0-Niagara_Falls_Ontario.html,"['Points of Interest & Landmarks • Waterfalls', 'Nature & Wildlife Areas', 'Points of Interest & Landmarks • Geologic Formations', 'Observation Decks & Towers', 'Amusement & Theme Parks', 'Historic Walking Areas • Hiking Trails', 'Points of Interest & Landmarks • Waterfalls', 'Nature & Wildlife Areas • Zoos', 'Amusement & Theme Parks', 'Visitor Centers', 'Trams', 'Nature & Wildlife Areas • Parks', 'Points of Interest & Landmarks • Bridges', 'Parks', 'Water Parks', 'Casinos', 'Speciality Museums', 'Public Transportation Systems', 'Gardens', 'Amusement & Theme Parks', 'Islands • Parks', 'Amusement & Theme Parks', 'Amusement & Theme Parks • Aquariums', 'Nature & Wildlife Areas • Gardens', 'Casinos', 'Speciality Museums', 'Amusement & Theme Parks', 'Speciality Museums', 'Scenic Drives', 'Speciality Museums']"
127,127,CANADA,CA,QUEBEC,MONTREAL,3,https://www.tripadvisor.com/Attractions-g155032-Activities-oa0-Montreal_Quebec.html,"['Points of Interest & Landmarks • Churches & Cathedrals', 'Points of Interest & Landmarks', 'Parks', 'Gardens', 'Religious Sites • Churches & Cathedrals', 'Art Museums', 'Farmers Markets', 'Neighborhoods • Historic Walking Areas', 'Natural History Museums', 'Speciality Museums', 'Speciality Museums • History Museums', 'Points of Interest & Landmarks', 'Neighborhoods', 'Arenas & Stadiums', 'Religious Sites', 'Public Transportation Systems', 'Flea & Street Markets', 'Auto Racing Tracks', 'Historic Sites • Churches & Cathedrals', 'Educational sites', 'Neighborhoods', 'Neighborhoods • Shopping Malls', 'Gardens', 'Speciality Museums', 'Parks', 'Points of Interest & Landmarks • Monuments & Statues', 'Points of Interest & Landmarks • Battlefields', 'Churches & Cathedrals', 'Ballets • Neighborhoods', 'Historic Sites • Gardens']"
128,128,CANADA,CA,BRITISH COLUMBIA,VANCOUVER,4,https://www.tripadvisor.com/Attractions-g154943-Activities-oa0-Vancouver_British_Columbia.html,"['Parks', 'Neighborhoods • Points of Interest & Landmarks', 'Aquariums', 'Rides & Activities', 'Art Galleries • Speciality Museums', 'Geologic Formations', 'Gardens', 'Parks • Gardens', 'Neighborhoods', 'Flea & Street Markets', 'Ferries', 'Convention Centers', 'Neighborhoods', 'Bodies of Water', 'Points of Interest & Landmarks • Observation Decks & Towers', 'Libraries', 'Architectural Buildings • Nature & Wildlife Areas', 'Beaches', 'Architectural Buildings', 'Bodies of Water', ""Science Museums • Children's Museums"", 'Points of Interest & Landmarks', 'Points of Interest & Landmarks • Monuments & Statues', 'Educational sites', 'Convention Centers', 'Art Galleries', 'Points of Interest & Landmarks', 'Architectural Buildings • Gardens', 'Beaches', 'Arenas & Stadiums']"
129,129,CANADA,CA,QUEBEC,QUEBEC CITY,5,https://www.tripadvisor.com/Attractions-g155033-Activities-oa0-Quebec_City_Quebec.html,"['Neighborhoods • Historic Walking Areas', 'State Parks • Parks', 'Neighborhoods • Historic Walking Areas', 'Neighborhoods • Points of Interest & Landmarks', 'Military Museums • Speciality Museums', 'Religious Sites • Churches & Cathedrals', 'Neighborhoods', 'Neighborhoods • Historic Walking Areas', 'Speciality Museums', 'Historic Sites • Parks', 'Government Buildings', 'Historic Walking Areas', 'Ferries', 'Historic Sites • Libraries', 'Historic Sites', 'Architectural Buildings • Art Museums', 'Trams', 'Amusement & Theme Parks', 'Points of Interest & Landmarks • Historic Walking Areas', 'Parks • Monuments & Statues', 'Historic Walking Areas', 'Religious Sites', 'Parks', 'History Museums', 'Historic Sites', 'Monuments & Statues', 'Aquariums', 'Fountains', 'Parks', 'Speciality Museums']"
130,130,CANADA,CA,ALBERTA,CALGARY,6,https://www.tripadvisor.com/Attractions-g154913-Activities-oa0-Calgary_Alberta.html,"['Historic Sites • Parks', 'Nature & Wildlife Areas • Zoos', 'Cultural Events', 'Observation Decks & Towers', 'Islands • Parks', 'Military Museums', 'Parks', 'Bodies of Water', 'Biking Trails • Jogging Paths & Tracks', 'Historic Walking Areas • Shopping Malls', 'Speciality Museums', 'Speciality Museums', 'Sports Complexes • Parks', 'Speciality Museums • Art Museums', 'Points of Interest & Landmarks', 'Parks', 'Historic Walking Areas • Parks', 'Points of Interest & Landmarks • Architectural Buildings', 'Bridges', 'Nature & Wildlife Areas', 'Breweries', 'Science Museums', 'Farmers Markets', 'Amusement & Theme Parks', 'Neighborhoods', 'Historic Sites • Parks', 'Bridges', 'Sports Complexes', 'Shopping Malls', 'Parks • Hiking Trails']"
131,131,CANADA,CA,ALBERTA,EDMONTON,7,https://www.tripadvisor.com/Attractions-g154914-Activities-oa0-Edmonton_Alberta.html,"['Shopping Malls', 'Historic Sites • Amusement & Theme Parks', 'Theaters', 'National Parks', 'Art Galleries • Gardens', 'Visitor Centers • Government Buildings', 'Amusement & Theme Parks • Water Parks', 'Science Museums • Observatories & Planetariums', 'Trams • Bridges', 'Natural History Museums • History Museums', 'Parks', 'Points of Interest & Landmarks', 'Parks', 'Speciality Museums', 'Farmers Markets', 'Theaters', 'Amusement & Theme Parks', 'Neighborhoods • Historic Walking Areas', 'Arenas & Stadiums', 'Art Galleries • Art Museums', 'Speciality Museums', 'Symphonies', 'Historic Sites', 'Educational sites', 'Arenas & Stadiums', 'Zoos', 'Parks', 'Parks', 'Zoos', 'Escape Games']"
132,132,CANADA,CA,ONTARIO,MISSISSAUGA,8,https://www.tripadvisor.com/Attractions-g154996-Activities-oa0-Mississauga_Ontario.html,"['Shopping Malls', 'Bodies of Water • Neighborhoods', 'Nature & Wildlife Areas', 'Points of Interest & Landmarks', 'Parks', 'Parks', 'Parks', 'Nature & Wildlife Areas', 'Parks', 'Libraries', 'Parks', 'Gardens', 'Airport Lounges', 'Factory Outlets • Shopping Malls', 'Sports Complexes', 'Shopping Malls', 'Biking Trails • Nature & Wildlife Areas', 'Religious Sites', 'Points of Interest & Landmarks • Architectural Buildings', 'Speciality Museums', 'Arenas & Stadiums', 'Parks', 'Historic Sites', 'History Museums', 'Art Galleries', 'Escape Games', 'Biking Trails • Hiking Trails', 'Nature & Wildlife Areas • Parks', 'Parks', 'Parks']"
133,133,CANADA,CA,ONTARIO,OTTAWA,9,https://www.tripadvisor.com/Attractions-g155004-Activities-oa0-Ottawa_Ontario.html,"['Historic Sites • Government Buildings', 'Military Museums • Points of Interest & Landmarks', 'Bodies of Water', 'Speciality Museums', 'Speciality Museums • Natural History Museums', 'Religious Sites', 'Observation Decks & Towers', 'Speciality Museums', 'Monuments & Statues', 'Points of Interest & Landmarks • Government Buildings', 'Points of Interest & Landmarks', 'Historic Sites • Points of Interest & Landmarks', 'Waterfalls', 'Parks', ""Speciality Museums • Children's Museums"", 'Wineries & Vineyards', 'Parks', 'Speciality Museums • Science Museums', 'Biking Trails', 'Theaters', 'Monuments & Statues', 'Government Buildings', 'Nature & Wildlife Areas', 'Art Galleries', 'Farms', 'Bridges', 'Flea & Street Markets', 'Historic Sites • History Museums', 'Parks', 'Speciality Museums']"
134,134,CANADA,CA,MANITOBA,WINNIPEG,10,https://www.tripadvisor.com/Attractions-g154954-Activities-oa0-Winnipeg_Manitoba.html,"['Speciality Museums', 'Parks • Gardens', 'Speciality Museums', 'Historic Sites', 'Art Galleries • Parks', 'Nature & Wildlife Areas • Zoos', 'Natural History Museums • Science Museums', 'Architectural Buildings • Government Buildings', 'Shopping Malls', 'Nature & Wildlife Areas • Parks', 'Arenas & Stadiums', 'Government Buildings', 'Parks', 'Art Museums', 'Historic Sites • History Museums', 'Casinos', 'Cemeteries • Religious Sites', 'Amusement & Theme Parks', 'Historic Sites • Educational sites', 'Theaters', 'Theaters', ""Children's Museums"", 'Shopping Malls', 'Points of Interest & Landmarks', 'Horse Tracks', 'Speciality Museums', 'Symphonies', 'Neighborhoods', 'Science Museums', 'Gardens']"
135,135,AFRICA,SF,WESTERN CAPE,CAPE TOWN,1,https://www.tripadvisor.com/Attractions-g1722390-Activities-oa0-Cape_Town_Western_Cape.html,"['Trams', 'Mountains', 'Marinas • Piers & Boardwalks', 'Gardens', 'Beaches • Nature & Wildlife Areas', 'Nature & Wildlife Areas • Lookouts', 'Mountains', 'Nature & Wildlife Areas', 'Aquariums', 'Historic Sites • Islands', 'Mountains • Nature & Wildlife Areas', 'Beaches', 'Beaches', 'Scenic Drives', 'Wineries & Vineyards', 'Wineries & Vineyards', 'Bodies of Water', 'Speciality Museums', 'Speciality Museums', 'Neighborhoods', 'Historic Sites • Wineries & Vineyards', 'Flea & Street Markets', 'Beaches', 'Mountains • Geologic Formations', 'Speciality Museums', 'Gardens', 'Nature & Wildlife Areas • Off-Road & ATV Trails', 'Beaches', 'Shopping Malls', 'Points of Interest & Landmarks']"
136,136,AFRICA,KE,NAIROBI AREA,NAIROBI,2,https://www.tripadvisor.com/Attractions-g294207-Activities-oa0-Nairobi.html,"['Nature & Wildlife Areas', 'Nature & Wildlife Areas', 'National Parks • Nature & Wildlife Areas', 'Speciality Museums', 'Speciality Museums', 'Nature & Wildlife Areas • Hiking Trails', 'Historic Sites', 'Hiking Trails', 'Nature & Wildlife Areas', 'Convention Centers', 'Farms', 'Speciality Museums', 'Gardens', 'Nature & Wildlife Areas', 'Shopping Malls', 'Libraries • History Museums', 'Architectural Buildings', 'Speciality Museums', 'Hiking Trails', 'Art Galleries', 'Shopping Malls', 'Farms', 'Shopping Malls', 'Shopping Malls', 'Nature & Wildlife Areas • Zoos', 'Neighborhoods', 'Mountains', 'Art Galleries • Art Museums', 'Points of Interest & Landmarks • Parks', 'Shopping Malls']"
137,137,AFRICA,SF,GAUTENG (PWV),JOHANNESBURG,3,https://www.tripadvisor.com/Attractions-g312578-Activities-oa0-Johannesburg_Greater_Johannesburg_Gauteng.html,"['Speciality Museums', 'Public Transportation Systems', 'Historic Sites • Points of Interest & Landmarks', 'History Museums', 'Points of Interest & Landmarks • Flea & Street Markets', 'Amusement & Theme Parks • Casinos', 'Zoos', 'Points of Interest & Landmarks', 'Historic Sites', 'Flea & Street Markets', 'Military Museums', 'Points of Interest & Landmarks • Nature & Wildlife Areas', 'Shopping Malls', 'Points of Interest & Landmarks', 'Monuments & Statues', 'Speciality Museums', 'Gardens', 'Science Museums', 'Art Galleries', 'Neighborhoods', 'Speciality Museums', 'Speciality Museums • Science Museums', 'Flea & Street Markets', 'Art Galleries', 'Shopping Malls', 'Neighborhoods', 'Points of Interest & Landmarks', 'Historic Walking Areas', 'Arenas & Stadiums', 'Airport Lounges']"
138,138,AFRICA,NI,,LAGOS,4,https://www.tripadvisor.com/Attractions-g304026-Activities-oa0-Lagos_Lagos_State.html,"['Art Galleries', 'Nature & Wildlife Areas', 'Religious Sites', 'Flea & Street Markets', 'Beaches', 'Historic Sites • Parks', 'Shopping Malls', 'Churches & Cathedrals', 'Nature & Wildlife Areas', 'Art Galleries', 'History Museums', 'Speciality Museums', 'Art Galleries', 'Government Buildings', 'Theaters', 'Art Galleries', 'Points of Interest & Landmarks • Monuments & Statues', 'Beaches', 'Theaters', 'Beaches', 'Shopping Malls', 'Department Stores', ""Children's Museums"", 'Speciality Museums • Historic Sites', 'Religious Sites', 'Speciality Museums', 'Art Galleries', 'Art Galleries', 'Points of Interest & Landmarks • Lookouts', 'Sports Complexes']"
139,139,AFRICA,SF,KWAZULU NATAL,DURBAN,5,https://www.tripadvisor.com/Attractions-g312595-Activities-oa0-Durban_KwaZulu_Natal.html,"['Water Parks • Aquariums', 'Gardens', 'Nature & Wildlife Areas', 'Water Parks', 'Valleys', 'Beaches', 'Arenas & Stadiums', 'Religious Sites', 'Casinos', 'Amusement & Theme Parks', 'Speciality Museums', 'Nature & Wildlife Areas', 'Nature & Wildlife Areas', 'Parks', 'Parks', 'Nature & Wildlife Areas • Horse Tracks', 'Speciality Museums', 'Religious Sites', 'Shopping Malls', 'Horse Tracks', 'Bodies of Water', 'History Museums', 'Neighborhoods', 'Art Galleries', 'Flea & Street Markets', 'Neighborhoods', 'Religious Sites', 'History Museums', 'Religious Sites', 'Historic Sites']"
140,140,AFRICA,SF,GAUTENG (PWV),PRETORIA,6,https://www.tripadvisor.com/Attractions-g312583-Activities-oa0-Pretoria_Gauteng.html,"['Monuments & Statues', 'Equestrian Trails', 'Nature & Wildlife Areas', 'Gardens', 'Historic Sites', 'Flea & Street Markets', 'Historic Sites', 'Zoos', 'Public Transportation Systems', 'Nature & Wildlife Areas • Hiking Trails', 'Parks • Monuments & Statues', 'Monuments & Statues', 'Arenas & Stadiums', 'Hiking Trails', 'Speciality Museums', 'Farms • Gardens', 'Historic Sites', 'Farmers Markets', 'Flea & Street Markets', 'Nature & Wildlife Areas', 'Historic Sites', 'Parks', 'Nature & Wildlife Areas', 'Flea & Street Markets', 'Theaters', 'Natural History Museums', 'Shopping Malls', 'Nature & Wildlife Areas', 'Shopping Malls', 'Art Museums']"
141,141,AFRICA,GH,GREATER ACCRA,ACCRA,7,https://www.tripadvisor.com/Attractions-g293797-Activities-oa0-Accra_Greater_Accra.html,"['Monuments & Statues • History Museums', 'Flea & Street Markets', 'Historic Sites • History Museums', 'Shopping Malls', 'Art Galleries', 'Beaches', 'Historic Sites', 'Castles', 'History Museums', 'Beaches', 'Beaches', 'Art Galleries', 'Points of Interest & Landmarks • Lighthouses', 'Points of Interest & Landmarks', 'Art Galleries • Art Museums', 'National Parks • Nature & Wildlife Areas', 'Churches & Cathedrals', 'Points of Interest & Landmarks', 'Beaches', 'Flea & Street Markets', 'Theaters', 'Shopping Malls', 'Art Galleries', 'Casinos', 'Architectural Buildings • Religious Sites', 'Art Galleries', 'Zoos', 'Shopping Malls', 'Sports Camps & Clinics', 'Casinos']"
142,142,AFRICA,KE,COAST,MOMBASA,8,https://www.tripadvisor.com/Attractions-g294210-Activities-oa0-Mombasa_Coast_Province.html,"['Water Parks', 'History Museums', 'Nature & Wildlife Areas', 'Beaches', 'National Parks', 'Nature & Wildlife Areas', 'Religious Sites', 'Historic Sites', 'Beaches', 'Historic Sites • Neighborhoods', 'Safaris', 'Aquariums • Farms', 'Religious Sites', 'Points of Interest & Landmarks', 'Hiking Trails', 'Points of Interest & Landmarks', 'Shopping Malls', 'National Parks', 'Speciality Museums', 'Religious Sites • Churches & Cathedrals', 'Casinos', 'Casinos', 'Religious Sites', 'Shopping Malls', 'Historic Sites', 'Safaris', 'Sports Camps & Clinics', 'Religious Sites', 'Zoos', 'Shopping Malls']"
143,143,AFRICA,ET,SHEWA,ADDIS ABABA,9,https://www.tripadvisor.com/Attractions-g293791-Activities-oa0-Addis_Ababa.html,"['Speciality Museums', 'Farmers Markets', 'Mountains', 'Speciality Museums', 'Speciality Museums', 'Nature & Wildlife Areas • Forests', 'Religious Sites • Churches & Cathedrals', 'Historic Sites • Churches & Cathedrals', 'Churches & Cathedrals', 'Historic Sites • Points of Interest & Landmarks', 'Churches & Cathedrals', 'Flea & Street Markets', 'Flea & Street Markets', 'Points of Interest & Landmarks • Architectural Buildings', 'Historic Sites • Points of Interest & Landmarks', 'Speciality Museums', 'Religious Sites • Churches & Cathedrals', 'Churches & Cathedrals', 'Art Museums', 'Nature & Wildlife Areas', 'Points of Interest & Landmarks • Monuments & Statues', 'Historic Sites', 'Gardens', 'Religious Sites', 'Monuments & Statues', 'Points of Interest & Landmarks • Monuments & Statues', 'History Museums', 'Art Galleries', 'Art Galleries', 'Breweries']"
144,144,AFRICA,WA,,WINDHOEK,10,https://www.tripadvisor.com/Attractions-g293821-Activities-oa0-Windhoek_Khomas_Region.html,"['Nature & Wildlife Areas', 'Flea & Street Markets', 'Architectural Buildings • Religious Sites', 'Scenic Drives', 'Speciality Museums', 'Speciality Museums', 'Nature & Wildlife Areas', 'Ranches', 'Gardens', 'Casinos', 'Shopping Malls', 'Points of Interest & Landmarks', 'Wineries & Vineyards', 'Shopping Malls', 'Zoos', 'Nature & Wildlife Areas', 'Gardens', 'Churches & Cathedrals', 'Speciality Museums', 'Nature & Wildlife Areas', 'Horseback Riding Tours', 'Points of Interest & Landmarks', 'Art Galleries', 'Shopping Malls', 'Jogging Paths & Tracks', 'History Museums', 'Speciality Museums • Natural History Museums', 'Biking Trails', 'Arenas & Stadiums', 'Parks']"
145,145,PACIFIC,AS,NEW SOUTH WALES,SYDNEY,1,https://www.tripadvisor.com/Attractions-g255060-Activities-oa0-Sydney_New_South_Wales.html,"['Points of Interest & Landmarks • Architectural Buildings', 'Bodies of Water', 'Ferries', 'Bridges', 'Gardens', 'Beaches', 'Neighborhoods', 'Neighborhoods • Historic Walking Areas', 'Points of Interest & Landmarks • Architectural Buildings', 'Scenic Walking Areas', 'Piers & Boardwalks', 'Art Museums', 'Beaches', 'Architectural Buildings • Observation Decks & Towers', 'Historic Sites • Churches & Cathedrals', 'Beach & Pool Clubs', 'Speciality Museums', 'Hiking Trails', 'Speciality Museums • Points of Interest & Landmarks', 'Lookouts • Observation Decks & Towers', 'Theaters', 'Science Museums', 'Beaches', 'Aquariums', 'Art Galleries', 'Parks', 'History Museums', 'Historic Sites • Theaters', 'Military Museums • Historic Sites', 'Observatories & Planetariums']"
146,146,PACIFIC,AS,VICTORIA,MELBOURNE,2,https://www.tripadvisor.com/Attractions-g255100-Activities-oa0-Melbourne_Victoria.html,"['Gardens', 'Trams', 'Arenas & Stadiums', 'Monuments & Statues', 'Art Museums', 'Farmers Markets', 'Points of Interest & Landmarks', 'Zoos • Gardens', 'Observation Decks & Towers', 'Libraries', 'Historic Sites', 'Speciality Museums', 'Art Museums', 'Points of Interest & Landmarks • Parks', 'Points of Interest & Landmarks', 'Arenas & Stadiums', 'National Parks', 'Flea & Street Markets • Shopping Malls', 'Speciality Museums • Science Museums', 'Historic Sites • Religious Sites', 'Neighborhoods • Shopping Malls', 'Historic Sites • Churches & Cathedrals', 'Speciality Museums', 'Bodies of Water', 'Neighborhoods', 'History Museums', 'Theaters', 'Ferries', 'Art Galleries • Civic Centres', 'Speciality Museums']"
147,147,PACIFIC,NZ,AUCKLAND,AUCKLAND,3,https://www.tripadvisor.com/Attractions-g1811027-Activities-oa0-Auckland_North_Island.html,"['Points of Interest & Landmarks • Observation Decks & Towers', 'Military Museums • Speciality Museums', 'Volcanos', 'Art Galleries • Wineries & Vineyards', 'Zoos', 'Islands • Nature & Wildlife Areas', 'Islands • Volcanos', 'Marinas • Points of Interest & Landmarks', 'Parks', 'Art Museums', 'Speciality Museums', 'Beaches', 'Points of Interest & Landmarks • Lookouts', 'Nature & Wildlife Areas • Aquariums', 'Visitor Centers', 'Parks', 'Hiking Trails', 'Gardens', 'Historic Sites • History Museums', 'Wineries & Vineyards', 'Parks', 'Speciality Museums', 'Islands', 'Nature & Wildlife Areas', 'Neighborhoods', 'Islands', 'Points of Interest & Landmarks', 'Beaches', 'Wineries & Vineyards', 'Amusement & Theme Parks']"
148,148,PACIFIC,AS,QUEENSLAND,BRISBANE,4,https://www.tripadvisor.com/Attractions-g255068-Activities-oa0-Brisbane_Brisbane_Region_Queensland.html,"['Parks', 'Nature & Wildlife Areas', 'Ferries', 'Parks • Gardens', 'Breweries', 'Lookouts', 'Bodies of Water', 'Nature & Wildlife Areas • Lookouts', 'Gardens', 'Art Museums', 'Ferries', 'Points of Interest & Landmarks • Government Buildings', 'Flea & Street Markets', 'Historic Sites • Points of Interest & Landmarks', 'Arenas & Stadiums', 'Speciality Museums', 'Speciality Museums • History Museums', 'Bridges', 'Speciality Museums', 'Art Galleries • Libraries', 'Points of Interest & Landmarks • Theaters', 'Points of Interest & Landmarks • Monuments & Statues', 'Amusement & Theme Parks • Points of Interest & Landmarks', 'Shopping Malls', 'Speciality Museums', 'Theaters', 'Parks', 'Scenic Walking Areas', 'Parks', 'Art Museums']"
149,149,PACIFIC,AS,WESTERN AUSTRALIA,PERTH,5,https://www.tripadvisor.com/Attractions-g255103-Activities-oa0-Perth_Greater_Perth_Western_Australia.html,"['Parks • Gardens', 'Historic Sites', 'Bodies of Water', 'Monuments & Statues', 'Historic Sites • Points of Interest & Landmarks', 'Speciality Museums • Science Museums', 'Points of Interest & Landmarks • Piers & Boardwalks', 'Scenic Walking Areas', 'Religious Sites', 'Lookouts', 'Public Transportation Systems', 'Art Museums', 'Gardens', 'Islands', 'Religious Sites', 'Parks', 'Gardens', 'Arenas & Stadiums', 'Bridges', 'Nature & Wildlife Areas', 'Visitor Centers', 'Historic Walking Areas', 'Arenas & Stadiums', 'Lookouts', 'Theaters', 'Government Buildings', 'Symphonies', 'Neighborhoods', 'Shopping Malls', 'Points of Interest & Landmarks • Parks']"
150,150,PACIFIC,AS,QUEENSLAND,GOLD COAST,6,https://www.tripadvisor.com/Attractions-g255337-Activities-oa0-Gold_Coast_Queensland.html,"['Beaches', 'Shopping Malls', 'Nature & Wildlife Areas • Zoos', 'Amusement & Theme Parks • Aquariums', 'Observation Decks & Towers', 'Observation Decks & Towers', 'Amusement & Theme Parks • Water Parks', 'Beaches', 'Amusement & Theme Parks • Rides & Activities', 'Shopping Malls', 'Beaches', 'Trams • Public Transportation Systems', 'National Parks', 'Beaches', 'National Parks', 'Amusement & Theme Parks • Water Parks', 'Mountains', 'Beaches', 'Casinos', 'Shopping Malls', 'National Parks • Beaches', 'Points of Interest & Landmarks • Shopping Malls', 'Amusement & Theme Parks • Water Parks', 'Water Parks', 'Points of Interest & Landmarks', 'Distilleries • Breweries', 'Flea & Street Markets', 'Amusement & Theme Parks', 'Nature & Wildlife Areas', 'Shopping Malls']"
151,151,PACIFIC,NZ,CANTERBURY,CHRISTCHURCH,7,https://www.tripadvisor.com/Attractions-g255118-Activities-oa0-Christchurch_Canterbury_Region_South_Island.html,"['Parks • Gardens', 'History Museums', 'Speciality Museums', 'Trams • Observation Decks & Towers', 'Speciality Museums', 'Military Museums • Speciality Museums', 'Nature & Wildlife Areas • Zoos', 'Parks', 'Playgrounds', 'Scenic Walking Areas', 'Historic Sites • Parks', 'Points of Interest & Landmarks • Churches & Cathedrals', 'Points of Interest & Landmarks', 'Nature & Wildlife Areas • Zoos', 'Bodies of Water', 'Neighborhoods • Historic Walking Areas', 'Wineries & Vineyards', 'Beaches • Geologic Formations', 'Points of Interest & Landmarks', 'Art Galleries • Art Museums', 'Bodies of Water', 'Bridges • Monuments & Statues', 'Historic Sites • Gardens', 'Historic Sites • Hiking Trails', 'Marinas', 'Speciality Museums', 'Lookouts • Geologic Formations', 'Parks', 'Points of Interest & Landmarks • Monuments & Statues', 'Theaters']"
152,152,PACIFIC,NZ,OTAGO,QUEENSTOWN,8,https://www.tripadvisor.com/Attractions-g255122-Activities-oa0-Queenstown_Otago_Region_South_Island.html,"['Gardens', 'Bodies of Water', 'Nature & Wildlife Areas', 'Hiking Trails', 'Hiking Trails', 'Mountains • Lookouts', 'Mountains • Ski & Snowboard Areas', 'Theaters • Aquariums', 'Bodies of Water', 'Bodies of Water', 'Points of Interest & Landmarks', 'Visitor Centers', 'Ferries', 'Farms', 'Biking Trails • Hiking Trails', 'Art Galleries', 'Flea & Street Markets', 'Breweries', 'Wineries & Vineyards', 'Hiking Trails', 'Game & Entertainment Centers', 'Art Galleries', 'Hiking Trails', 'Hiking Trails', 'Spas', 'Spas', 'Water Parks', 'Cemeteries', 'Hiking Trails', 'Nature & Wildlife Areas']"
153,153,PACIFIC,NZ,WELLINGTON,WELLINGTON,9,https://www.tripadvisor.com/Attractions-g255115-Activities-oa0-Wellington_Greater_Wellington_North_Island.html,"['Speciality Museums', 'Nature & Wildlife Areas', 'Historic Sites • Trams', 'Lookouts', 'Gardens', 'Historic Sites • Architectural Buildings', 'History Museums', 'Government Buildings', 'Bodies of Water • Beaches', 'Ferries', 'Nature & Wildlife Areas • Zoos', 'Neighborhoods', 'Military Museums • Speciality Museums', 'Observatories & Planetariums', 'Points of Interest & Landmarks • Lighthouses', 'Hiking Trails • Geologic Formations', 'Mountains • Lookouts', 'Nature & Wildlife Areas • Forests', 'Beaches', 'Islands • Hiking Trails', 'Historic Sites • Government Buildings', 'Geologic Formations', 'Visitor Centers', 'Ferries', 'Bodies of Water', 'Gardens', 'Bridges', 'Cemeteries', 'Libraries', 'Beaches']"
154,154,PACIFIC,AS,QUEENSLAND,SURFERS PARADISE,10,https://www.tripadvisor.com/Attractions-g255072-Activities-oa0-Surfers_Paradise_Gold_Coast_Queensland.html,"['Beaches', 'Observation Decks & Towers', 'Amusement & Theme Parks • Rides & Activities', 'Observation Decks & Towers', 'Parks', 'Amusement & Theme Parks', 'Points of Interest & Landmarks • Shopping Malls', 'Flea & Street Markets', 'Churches & Cathedrals', 'Points of Interest & Landmarks • Scenic Walking Areas', 'Shopping Malls', 'Parks', 'Horse Tracks', 'Shopping Malls', 'Sports Camps & Clinics', 'Amusement & Theme Parks', 'Escape Games • Bars & Clubs', 'Flea & Street Markets', 'Escape Games', 'National Parks', 'Farmers Markets', 'Parks', 'Water Parks', 'Speciality Museums', 'Art Museums', 'Spas', 'Religious Sites', 'Taxis & Shuttles', 'Parks', 'Speciality & Gift Shops • Speciality Museums']"
155,155,"UK,SCOTLAND,IRELAND",UK,ENGLAND,LONDON,1,https://www.tripadvisor.com/Attractions-g186338-Activities-oa0-London_England.html,"['Historic Sites • Points of Interest & Landmarks', 'Speciality Museums • Art Museums', 'Points of Interest & Landmarks • Observation Decks & Towers', 'Art Museums', 'Points of Interest & Landmarks • Bridges', 'Natural History Museums • History Museums', 'Military Museums • Historic Sites', 'Art Museums', 'Historic Sites • Architectural Buildings', 'Parks', 'Points of Interest & Landmarks • Flea & Street Markets', 'Flea & Street Markets', 'Observation Decks & Towers', 'Public Transportation Systems', 'Historic Sites • Points of Interest & Landmarks', 'Flea & Street Markets', 'Parks', 'Churches & Cathedrals', 'Historic Sites • Architectural Buildings', 'Points of Interest & Landmarks', 'Observation Decks & Towers', 'Points of Interest & Landmarks • Architectural Buildings', 'Arenas & Stadiums', 'Historic Sites • Art Museums', 'Parks', 'Neighborhoods', 'Cemeteries', 'Parks • Gardens', 'Military Museums • Science Museums', 'Military Museums • Historic Sites']"
156,156,"UK,SCOTLAND,IRELAND",EI,,DUBLIN,2,https://www.tripadvisor.com/Attractions-g186605-Activities-oa0-Dublin_County_Dublin.html,"['Speciality Museums • Historic Sites', 'Speciality Museums • History Museums', 'Speciality Museums • Historic Sites', 'Speciality Museums', 'Distilleries', 'Parks', 'Points of Interest & Landmarks • Libraries', 'Speciality Museums • Cemeteries', 'Speciality Museums • History Museums', 'Architectural Buildings', 'Speciality Museums', 'History Museums', 'Neighborhoods • Points of Interest & Landmarks', 'Distilleries', 'Art Museums', 'Historic Sites • History Museums', 'Speciality Museums • Arenas & Stadiums', 'Historic Sites • Architectural Buildings', 'Gardens', 'Parks', 'Zoos', 'Historic Sites • Architectural Buildings', 'Speciality Museums • History Museums', 'Speciality Museums • Historic Sites', 'Monuments & Statues', 'Points of Interest & Landmarks', 'Art Galleries', 'Historic Sites • Architectural Buildings', 'Points of Interest & Landmarks • Architectural Buildings', 'Military Museums • Speciality Museums']"
